team,position,id,tour,prizeusd,start,end,startelo,startglicko2mu,startglicko2phi,startglicko2rating,endelo,endglicko2mu,endglicko2phi,endglicko2rating
uebelstgamyng,pos3,ede,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,,,,,,,,
uebelstgamyng,pos4,alex,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,,,,,,,,
uebelstgamyng,pos5,naturel,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,,,,,,,,
roxkis,pos1,bzz,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,,,,,,,,
roxkis,pos2,nexus,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,,,,,,,,
roxkis,pos3,tpoh,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,,,,,,,,
roxkis,pos4,yol,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,,,,,,,,
roxkis,pos5,vanskor,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,,,,,,,,
tcmgaming,pos1,goaudio,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,877.9066962073047,1419.6282965871098,67.46519945894427,1250.9652979397492,927.0805254182757,1423.1359788339544,65.56748191257236,1259.2172740525234
tcmgaming,pos2,werne,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,877.9066962073047,1419.6282965871098,67.46519945894427,1250.9652979397492,927.0805254182757,1423.1359788339544,65.56748191257236,1259.2172740525234
tcmgaming,pos3,blueberryninja,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,877.9066962073047,1419.6282965871098,67.46519945894427,1250.9652979397492,927.0805254182757,1423.1359788339544,65.56748191257236,1259.2172740525234
tcmgaming,pos4,atze,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,877.9066962073047,1419.6282965871098,67.46519945894427,1250.9652979397492,927.0805254182757,1423.1359788339544,65.56748191257236,1259.2172740525234
tcmgaming,pos5,hawaiioo,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,877.9066962073047,1419.6282965871098,67.46519945894427,1250.9652979397492,927.0805254182757,1423.1359788339544,65.56748191257236,1259.2172740525234
teamdignitas,pos1,aui_2000,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1213.002115991461,1740.9944641879615,34.86264815355787,1653.8378438040668,973.3872899617397,1696.0192528080697,35.34605358461324,1607.6541188465367
teamdignitas,pos2,sneyking,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1213.002115991461,1740.9944641879615,34.86264815355787,1653.8378438040668,973.3872899617397,1696.0192528080697,35.34605358461324,1607.6541188465367
teamdignitas,pos3,universe,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1213.002115991461,1740.9944641879615,34.86264815355787,1653.8378438040668,973.3872899617397,1696.0192528080697,35.34605358461324,1607.6541188465367
teamdignitas,pos4,fogged,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1213.002115991461,1740.9944641879615,34.86264815355787,1653.8378438040668,973.3872899617397,1696.0192528080697,35.34605358461324,1607.6541188465367
teamdignitas,pos5,waytosexy,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1213.002115991461,1740.9944641879615,34.86264815355787,1653.8378438040668,973.3872899617397,1696.0192528080697,35.34605358461324,1607.6541188465367
teamempire,pos1,blowyourbrain,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,987.9360820614747,1609.8296640928643,42.77954462992592,1502.8808025180494,985.5402155306601,1620.2469468183967,43.098249245815026,1512.5013237038593
teamempire,pos2,scandal,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,987.9360820614747,1609.8296640928643,42.77954462992592,1502.8808025180494,985.5402155306601,1620.2469468183967,43.098249245815026,1512.5013237038593
teamempire,pos3,lightofheaven,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,987.9360820614747,1609.8296640928643,42.77954462992592,1502.8808025180494,985.5402155306601,1620.2469468183967,43.098249245815026,1512.5013237038593
teamempire,pos4,sunlight,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,987.9360820614747,1609.8296640928643,42.77954462992592,1502.8808025180494,985.5402155306601,1620.2469468183967,43.098249245815026,1512.5013237038593
teamempire,pos5,fng,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,987.9360820614747,1609.8296640928643,42.77954462992592,1502.8808025180494,985.5402155306601,1620.2469468183967,43.098249245815026,1512.5013237038593
virtuspro,pos1,illidan,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1077.415514432992,1708.4602082116826,34.734253877736414,1621.6245735173416,1198.8996583431897,1702.9666258144641,34.54559181076963,1616.60264628754
virtuspro,pos2,crazy,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1077.415514432992,1708.4602082116826,34.734253877736414,1621.6245735173416,1198.8996583431897,1702.9666258144641,34.54559181076963,1616.60264628754
virtuspro,pos3,ksi,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1077.415514432992,1708.4602082116826,34.734253877736414,1621.6245735173416,1198.8996583431897,1702.9666258144641,34.54559181076963,1616.60264628754
virtuspro,pos4,ns,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1077.415514432992,1708.4602082116826,34.734253877736414,1621.6245735173416,1198.8996583431897,1702.9666258144641,34.54559181076963,1616.60264628754
virtuspro,pos5,arsart,Corsair Gaming Summer Tournament 2013,10000,28/06/2013,26/07/2013,1077.415514432992,1708.4602082116826,34.734253877736414,1621.6245735173416,1198.8996583431897,1702.9666258144641,34.54559181076963,1616.60264628754
fxopenesports,pos1,febby,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
fxopenesports,pos2,qo,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
fxopenesports,pos3,march,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
fxopenesports,pos4,sagun,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
fxopenesports,pos5,anarchy,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
eyesoftiger,pos1,reisen,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
eyesoftiger,pos2,wangjyu,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
eyesoftiger,pos3,banhwa,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
eyesoftiger,pos4,february,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
eyesoftiger,pos5,mafia,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
birdgang,pos1,hellsymphony,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
birdgang,pos2,mp,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
birdgang,pos3,tb,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
birdgang,pos4,furious,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
birdgang,pos5,bigbird,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
kelloggtigerpower,pos1,drlee,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
kelloggtigerpower,pos2,ypie,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
kelloggtigerpower,pos3,jesusstick,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
kelloggtigerpower,pos4,park,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
kelloggtigerpower,pos5,frusciante,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
symphony,pos1,earth,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
symphony,pos2,artistic,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
symphony,pos3,chocolate,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
symphony,pos4,cmll11,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
symphony,pos5,prodoak,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
dcrux,pos1,rexsicarii,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
dcrux,pos2,123,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
dcrux,pos3,glacior,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
dcrux,pos4,wantsrw,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
dcrux,pos5,buencamino,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
bestmagicskill,pos1,wakku,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
bestmagicskill,pos2,sanbon,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
bestmagicskill,pos3,???,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
bestmagicskill,pos4,doofgod,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
bestmagicskill,pos5,megbox,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
deserteagle,pos1,cain,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
deserteagle,pos2,move_your_s,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
deserteagle,pos3,keepingon,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
deserteagle,pos4,shabell,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
deserteagle,pos5,deserteagle,Nexon Starter League,19760,06/07/2013,14/07/2013,,,,,,,,
myonmyon,pos1,leehongki,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
myonmyon,pos2,ysaera,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
myonmyon,pos3,braver,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
myonmyon,pos4,?,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
myonmyon,pos5,drakan,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
isgvindicate,pos1,dabgodlatestididunkown,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
isgvindicate,pos2,813,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
isgvindicate,pos3,seed,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
isgvindicate,pos4,tudi,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
isgvindicate,pos5,meekialatestididunkown,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ipod2,pos1,leiaisher,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ipod2,pos2,chalatestididunkown,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ipod2,pos3,hachiko,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ipod2,pos4,wan,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ipod2,pos5,amaze,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
insidiousidol,pos1,chew,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
insidiousidol,pos2,dinimihs,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
insidiousidol,pos3,sxocxs,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
insidiousidol,pos4,catsduckie3,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
insidiousidol,pos5,insidiousc,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
firstdeparture,pos1,meracle,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
firstdeparture,pos2,poloson,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
firstdeparture,pos3,hana,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
firstdeparture,pos4,scripted,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
firstdeparture,pos5,lubby,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
zenith,pos1,yamateh,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826
zenith,pos2,xy,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826
zenith,pos3,iceiceice,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826
zenith,pos4,xfreedom,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826
zenith,pos5,ice,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826,1203.1145962310793,1738.0673611269463,48.49226306818546,1616.8367034564826
duskbin,pos1,jny,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
duskbin,pos2,??,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
duskbin,pos3,mtr,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
duskbin,pos4,boyz,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
duskbin,pos5,dy,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports,pos1,noobvinn,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports,pos2,admiralchowchow,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports,pos3,xnova,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports,pos4,343,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports,pos5,lix,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mineski???,pos1,bison,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mineski???,pos2,jhoven,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mineski???,pos3,jessievash,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mineski???,pos4,owa,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mineski???,pos5,gio,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports2,pos1,kecikimba,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports2,pos2,xiaorobo,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports2,pos3,vladmir,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports2,pos4,ys,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
lowyatnetesports2,pos5,ghost,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mithtrust,pos1,lakelz,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mithtrust,pos2,aabbaa,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mithtrust,pos3,tnk,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mithtrust,pos4,whatthe,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mithtrust,pos5,r5r5,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
joenet,pos1,cl,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
joenet,pos2,kyosh,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
joenet,pos3,dummynation,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
joenet,pos4,donxwan,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
joenet,pos5,qiqie94863075,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ultimate,pos1,koala,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ultimate,pos2,brameasy,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ultimate,pos3,warclarkson,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ultimate,pos4,kewel,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
ultimate,pos5,lavida,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
orangeesports,pos1,kyxy,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
orangeesports,pos2,mushi,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
orangeesports,pos3,ohaiyo,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
orangeesports,pos4,xtinct,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
orangeesports,pos5,net,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mufc,pos1,dabeliuteef,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mufc,pos2,fzfz,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mufc,pos3,toofuckinggood,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mufc,pos4,ling,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
mufc,pos5,winter,E2MAX L33t Championship,10400,07/07/2013,07/07/2013,,,,,,,,
risingstars,pos1,xiaotuji,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
risingstars,pos2,air,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
risingstars,pos3,xtt,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
risingstars,pos4,super,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
risingstars,pos5,xdd,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
rattlesnake,pos1,luo,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
rattlesnake,pos2,kabu,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
rattlesnake,pos3,icy,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
rattlesnake,pos4,lanm,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
rattlesnake,pos5,sag,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
tongfu,pos1,hao,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
tongfu,pos2,mu,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
tongfu,pos3,kingj,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
tongfu,pos4,banana,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
tongfu,pos5,sansheng,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
orangeesports,pos1,kyxy,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
orangeesports,pos2,mushi,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
orangeesports,pos3,ohaiyo,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
orangeesports,pos4,xtinct,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
orangeesports,pos5,net,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
vicigaming,pos1,zsmj,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
vicigaming,pos2,cty,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
vicigaming,pos3,tutu,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
vicigaming,pos4,fenrir,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
vicigaming,pos5,fy,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
royalclub,pos1,yim,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
royalclub,pos2,sn,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
royalclub,pos3,xiaosi,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
royalclub,pos4,coldsnap,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
royalclub,pos5,rn,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
esportsmuxi,pos1,lynn,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
esportsmuxi,pos2,8gk,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
esportsmuxi,pos3,fyms,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
esportsmuxi,pos4,papaxiong,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
esportsmuxi,pos5,tt,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
xiaopengyou,pos1,pengpeng,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
xiaopengyou,pos2,zzz,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
xiaopengyou,pos3,haibuzou,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
xiaopengyou,pos4,liurenruoqi,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
xiaopengyou,pos5,heiandaodao,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
lgdinternational,pos1,pajkatt,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
lgdinternational,pos2,god,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
lgdinternational,pos3,brax,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
lgdinternational,pos4,misery,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
lgdinternational,pos5,1437,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
lgdgaming,pos1,sylar,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1329.91082580312,1834.1542476200677,39.45707638375762,1735.5115566606737,1386.095416164208,1834.1542476200677,39.45707638375762,1735.5115566606737
lgdgaming,pos2,xiao8,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1329.91082580312,1834.1542476200677,39.45707638375762,1735.5115566606737,1386.095416164208,1834.1542476200677,39.45707638375762,1735.5115566606737
lgdgaming,pos3,yao,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1329.91082580312,1834.1542476200677,39.45707638375762,1735.5115566606737,1386.095416164208,1834.1542476200677,39.45707638375762,1735.5115566606737
lgdgaming,pos4,dd,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1329.91082580312,1834.1542476200677,39.45707638375762,1735.5115566606737,1386.095416164208,1834.1542476200677,39.45707638375762,1735.5115566606737
lgdgaming,pos5,ddc,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1329.91082580312,1834.1542476200677,39.45707638375762,1735.5115566606737,1386.095416164208,1834.1542476200677,39.45707638375762,1735.5115566606737
invictusgaming,pos1,zhou,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1260.0771383629042,1774.2135881279055,47.392634961014636,1655.7320007253688,1174.84477123248,1774.2135881279055,47.392634961014636,1655.7320007253688
invictusgaming,pos2,ferrari_430,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1260.0771383629042,1774.2135881279055,47.392634961014636,1655.7320007253688,1174.84477123248,1774.2135881279055,47.392634961014636,1655.7320007253688
invictusgaming,pos3,yyf,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1260.0771383629042,1774.2135881279055,47.392634961014636,1655.7320007253688,1174.84477123248,1774.2135881279055,47.392634961014636,1655.7320007253688
invictusgaming,pos4,chuan,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1260.0771383629042,1774.2135881279055,47.392634961014636,1655.7320007253688,1174.84477123248,1774.2135881279055,47.392634961014636,1655.7320007253688
invictusgaming,pos5,faith,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,1260.0771383629042,1774.2135881279055,47.392634961014636,1655.7320007253688,1174.84477123248,1774.2135881279055,47.392634961014636,1655.7320007253688
teamdk,pos1,burning,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
teamdk,pos2,super,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
teamdk,pos3,rotk,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
teamdk,pos4,mmy,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
teamdk,pos5,qqq,Red Bull ECL 2013 Dota 2 Season,21165.3,10/07/2013,14/07/2013,,,,,,,,
orangeesports,pos1,mushi,AMD Premier League Season 2,5000,17/07/2013,23/07/2013,,,,,,,,
orangeesports,pos2,kyxy,AMD Premier League Season 2,5000,17/07/2013,23/07/2013,,,,,,,,
orangeesports,pos3,ohaiyo,AMD Premier League Season 2,5000,17/07/2013,23/07/2013,,,,,,,,
orangeesports,pos4,net,AMD Premier League Season 2,5000,17/07/2013,23/07/2013,,,,,,,,
orangeesports,pos5,xtinct,AMD Premier League Season 2,5000,17/07/2013,23/07/2013,,,,,,,,
zenith,pos1,yamateh,AMD Premier League Season 2,5000,17/07/2013,23/07/2013,1189.608746918914,1754.2935670254628,49.01041141184825,1631.7675384958422,1084.4461455291423,1731.2924977257553,47.83661611678489,1611.700957433793
zenith,pos2,xy,AMD Premier League Season 2,5000,17/07/2013,23/07/2013,1189.608746918914,1754.2935670254628,49.01041141184825,1631.7675384958422,1084.4461455291423,1731.2924977257553,47.83661611678489,1611.700957433793
